smiles,yield
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,23
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,18
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,26
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,39
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,41
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,44
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,1
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,20
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,26
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,38
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,52
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,11
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,24
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,32
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,28
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,50
c1c(ccc(c1)CO)c1ccccc1.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,11
c1c(ccc(c1)CO)c1ccccc1.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,12
c1c(ccc(c1)CO)c1ccccc1.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,17
c1c(ccc(c1)CO)c1ccccc1.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,21
c1c(ccc(c1)CO)c1ccccc1.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,23
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,36
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,26
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,36
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,41
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,37
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,83
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,57
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,83
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,83
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,48
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,92
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,77
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,99
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,91
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,68
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,18
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,17
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,9
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,28
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,29
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,36
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,41
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,38
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,42
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,44
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,79
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,74
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,85
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,84
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,66
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,90
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,85
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,97
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,89
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,68
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,33
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,8
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,36
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,37
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,33
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,38
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,9
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,38
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,40
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,39
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,45
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,7
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,44
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,49
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,39
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,47
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,5
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,44
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,48
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,47
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,38
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,30
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,43
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,46
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,47
n1c(cc(n1CO)C)C.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,59
n1c(cc(n1CO)C)C.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,41
n1c(cc(n1CO)C)C.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,58
n1c(cc(n1CO)C)C.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,55
n1c(cc(n1CO)C)C.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,55
n1c(cc(n1CO)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,62
n1c(cc(n1CO)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,37
n1c(cc(n1CO)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,59
n1c(cc(n1CO)C)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,59
n1c(cc(n1CO)C)C.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,52
n1c(cc(n1CO)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,66
n1c(cc(n1CO)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,34
n1c(cc(n1CO)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,65
n1c(cc(n1CO)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,60
n1c(cc(n1CO)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,57
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,28
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,29
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,40
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,38
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,25
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,38
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,34
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,47
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,46
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,18
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,49
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,31
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,57
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,52
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,18
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,41
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,24
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,52
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,42
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,9
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,23
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,42
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,19
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,34
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,35
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,48
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,59
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,60
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,63
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,63
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,10
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,36
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,41
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,58
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,65
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,18
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,43
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,55
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,35
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,82
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.C1CCC2=NCCCN2CC1.c1cc(ccc1S(=O)(=O)F)Cl,6
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.C1CCC2=NCCCN2CC1.c1ccnc(c1)S(=O)(=O)F,6
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.C1CCC2=NCCCN2CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,8
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.C1CCC2=NCCCN2CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,11
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.C1CCC2=NCCCN2CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,15
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12.c1cc(ccc1S(=O)(=O)F)Cl,21
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12.c1ccnc(c1)S(=O)(=O)F,16
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,23
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,22
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,25
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1S(=O)(=O)F)Cl,33
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C.c1ccnc(c1)S(=O)(=O)F,24
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F,34
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F,28
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,25
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1cc(ccc1S(=O)(=O)F)Cl,52
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3.c1ccnc(c1)S(=O)(=O)F,36
